feature_name	compartment	prefilter_column
Cytoplasm_AreaShape_InertiaTensor_1_1	Cytoplasm	False
Cytoplasm_AreaShape_MajorAxisLength	Cytoplasm	False
Cytoplasm_AreaShape_MaxFeretDiameter	Cytoplasm	False
Cytoplasm_AreaShape_MaximumRadius	Cytoplasm	False
Cytoplasm_AreaShape_MeanRadius	Cytoplasm	False
Cytoplasm_AreaShape_MedianRadius	Cytoplasm	False
Cytoplasm_AreaShape_MinFeretDiameter	Cytoplasm	False
Cytoplasm_AreaShape_MinorAxisLength	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_0_0	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_0_1	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_0_2	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_0_3	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_1_0	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_1_1	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_1_2	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_1_3	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_2_0	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_2_1	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_2_2	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_2_3	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_3_0	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_3_1	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_3_2	Cytoplasm	False
Cytoplasm_AreaShape_NormalizedMoment_3_3	Cytoplasm	False
Cytoplasm_AreaShape_Orientation	Cytoplasm	False
Cytoplasm_AreaShape_Perimeter	Cytoplasm	False
Cytoplasm_AreaShape_Solidity	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_0_0	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_0_1	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_0_2	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_0_3	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_1_0	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_1_1	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_1_2	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_1_3	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_2_0	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_2_1	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_2_2	Cytoplasm	False
Cytoplasm_AreaShape_SpatialMoment_2_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_0_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_1_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_2_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_2_2	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_3_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_3_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_4_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_4_2	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_4_4	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_5_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_5_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_5_5	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_6_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_6_2	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_6_4	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_6_6	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_5	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_7	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_2	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_4	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_6	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_8	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_5	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_7	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Mito	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_Mito	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DAPI_Painting_Mito	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DAPI_Painting_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DAPI_Painting_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Mito_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Mito_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Phalloidin_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Mito	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Mito	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_DAPI_Painting_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_DAPI_Painting_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_DAPI_Painting_Mito	Cytoplasm	False
Cytoplasm_Correlation_K_DAPI_Painting_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_DAPI_Painting_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Mito_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Mito_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Mito_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_K_Mito_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Mito_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Mito	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Mito	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Overlap_ConA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Overlap_ConA_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_Overlap_ConA_Mito	Cytoplasm	False
Cytoplasm_Correlation_Overlap_ConA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Overlap_ConA_WGA	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Cycle01_DAPI_DAPI_Painting	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Cycle01_DAPI_Mito	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Cycle01_DAPI_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Cycle01_DAPI_WGA	Cytoplasm	False
Cytoplasm_Correlation_Overlap_DAPI_Painting_Mito	Cytoplasm	False
Cytoplasm_Correlation_Overlap_DAPI_Painting_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Overlap_DAPI_Painting_WGA	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Mito_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Mito_WGA	Cytoplasm	False
Cytoplasm_Correlation_Overlap_Phalloidin_WGA	Cytoplasm	False
Cytoplasm_Granularity_10_ConA	Cytoplasm	False
Cytoplasm_Granularity_10_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_10_Mito	Cytoplasm	False
Cytoplasm_Granularity_10_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_10_WGA	Cytoplasm	False
Cytoplasm_Granularity_11_ConA	Cytoplasm	False
Cytoplasm_Granularity_11_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_11_Mito	Cytoplasm	False
Cytoplasm_Granularity_11_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_11_WGA	Cytoplasm	False
Cytoplasm_Granularity_12_ConA	Cytoplasm	False
Cytoplasm_Granularity_12_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_12_Mito	Cytoplasm	False
Cytoplasm_Granularity_12_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_12_WGA	Cytoplasm	False
Cytoplasm_Granularity_13_ConA	Cytoplasm	False
Cytoplasm_Granularity_13_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_13_Mito	Cytoplasm	False
Cytoplasm_Granularity_13_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_13_WGA	Cytoplasm	False
Cytoplasm_Granularity_14_ConA	Cytoplasm	False
Cytoplasm_Granularity_14_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_14_Mito	Cytoplasm	False
Cytoplasm_Granularity_14_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_14_WGA	Cytoplasm	False
Cytoplasm_Granularity_15_ConA	Cytoplasm	False
Cytoplasm_Granularity_15_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_15_Mito	Cytoplasm	False
Cytoplasm_Granularity_15_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_15_WGA	Cytoplasm	False
Cytoplasm_Granularity_16_ConA	Cytoplasm	False
Cytoplasm_Granularity_16_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_16_Mito	Cytoplasm	False
Cytoplasm_Granularity_16_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_16_WGA	Cytoplasm	False
Cytoplasm_Granularity_1_ConA	Cytoplasm	False
Cytoplasm_Granularity_1_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_1_Mito	Cytoplasm	False
Cytoplasm_Granularity_1_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_1_WGA	Cytoplasm	False
Cytoplasm_Granularity_2_ConA	Cytoplasm	False
Cytoplasm_Granularity_2_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_2_Mito	Cytoplasm	False
Cytoplasm_Granularity_2_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_2_WGA	Cytoplasm	False
Cytoplasm_Granularity_3_ConA	Cytoplasm	False
Cytoplasm_Granularity_3_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_3_Mito	Cytoplasm	False
Cytoplasm_Granularity_3_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_3_WGA	Cytoplasm	False
Cytoplasm_Granularity_4_ConA	Cytoplasm	False
Cytoplasm_Granularity_4_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_4_Mito	Cytoplasm	False
Cytoplasm_Granularity_4_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_4_WGA	Cytoplasm	False
Cytoplasm_Granularity_5_ConA	Cytoplasm	False
Cytoplasm_Granularity_5_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_5_Mito	Cytoplasm	False
Cytoplasm_Granularity_5_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_5_WGA	Cytoplasm	False
Cytoplasm_Granularity_6_ConA	Cytoplasm	False
Cytoplasm_Granularity_6_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_6_Mito	Cytoplasm	False
Cytoplasm_Granularity_6_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_6_WGA	Cytoplasm	False
Cytoplasm_Granularity_7_ConA	Cytoplasm	False
Cytoplasm_Granularity_7_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_7_Mito	Cytoplasm	False
Cytoplasm_Granularity_7_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_7_WGA	Cytoplasm	False
Cytoplasm_Granularity_8_ConA	Cytoplasm	False
Cytoplasm_Granularity_8_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_8_Mito	Cytoplasm	False
Cytoplasm_Granularity_8_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_8_WGA	Cytoplasm	False
Cytoplasm_Granularity_9_ConA	Cytoplasm	False
Cytoplasm_Granularity_9_DAPI_Painting	Cytoplasm	False
Cytoplasm_Granularity_9_Mito	Cytoplasm	False
Cytoplasm_Granularity_9_Phalloidin	Cytoplasm	False
Cytoplasm_Granularity_9_WGA	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensityEdge_ConA	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensityEdge_Mito	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensityEdge_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensityEdge_WGA	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_IntegratedIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_LowerQuartileIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_LowerQuartileIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_LowerQuartileIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_LowerQuartileIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_LowerQuartileIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_MADIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_MADIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MADIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_MADIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MADIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_MassDisplacement_ConA	Cytoplasm	False
Cytoplasm_Intensity_MassDisplacement_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	False
Cytoplasm_Intensity_MassDisplacement_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MassDisplacement_WGA	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensityEdge_ConA	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensityEdge_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensityEdge_Mito	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensityEdge_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensityEdge_WGA	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MaxIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensityEdge_ConA	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensityEdge_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensityEdge_Mito	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensityEdge_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensityEdge_WGA	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MeanIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_MedianIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_MedianIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MedianIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_MedianIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MedianIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_MinIntensityEdge_ConA	Cytoplasm	False
Cytoplasm_Intensity_MinIntensityEdge_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MinIntensityEdge_Mito	Cytoplasm	False
Cytoplasm_Intensity_MinIntensityEdge_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MinIntensityEdge_WGA	Cytoplasm	False
Cytoplasm_Intensity_MinIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_MinIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_MinIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_MinIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_MinIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_StdIntensityEdge_ConA	Cytoplasm	False
Cytoplasm_Intensity_StdIntensityEdge_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_StdIntensityEdge_Mito	Cytoplasm	False
Cytoplasm_Intensity_StdIntensityEdge_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_StdIntensityEdge_WGA	Cytoplasm	False
Cytoplasm_Intensity_StdIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_StdIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_StdIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_StdIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_StdIntensity_WGA	Cytoplasm	False
Cytoplasm_Intensity_UpperQuartileIntensity_ConA	Cytoplasm	False
Cytoplasm_Intensity_UpperQuartileIntensity_DAPI_Painting	Cytoplasm	False
Cytoplasm_Intensity_UpperQuartileIntensity_Mito	Cytoplasm	False
Cytoplasm_Intensity_UpperQuartileIntensity_Phalloidin	Cytoplasm	False
Cytoplasm_Intensity_UpperQuartileIntensity_WGA	Cytoplasm	False
Cytoplasm_Location_CenterMassIntensity_X_ConA	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_X_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_X_Mito	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_X_Phalloidin	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_X_WGA	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Y_ConA	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Y_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Y_Mito	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Y_Phalloidin	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Y_WGA	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Z_ConA	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Z_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Z_Mito	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Z_Phalloidin	Cytoplasm	True
Cytoplasm_Location_CenterMassIntensity_Z_WGA	Cytoplasm	True
Cytoplasm_Location_Center_X	Cytoplasm	True
Cytoplasm_Location_Center_Y	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_X_ConA	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_X_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_X_Mito	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_X_Phalloidin	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_X_WGA	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Y_ConA	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Y_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Y_Mito	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Y_Phalloidin	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Y_WGA	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Z_ConA	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Z_DAPI_Painting	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Z_Mito	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Z_Phalloidin	Cytoplasm	True
Cytoplasm_Location_MaxIntensity_Z_WGA	Cytoplasm	True
Cytoplasm_Number_Object_Number	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_ConA_1of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_ConA_2of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_ConA_3of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_ConA_4of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_DAPI_Painting_1of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_DAPI_Painting_2of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_DAPI_Painting_3of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_DAPI_Painting_4of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Mito_1of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Mito_2of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Mito_3of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Mito_4of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Phalloidin_1of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Phalloidin_2of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Phalloidin_3of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_Phalloidin_4of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_WGA_1of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_WGA_2of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_WGA_3of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_WGA_4of4	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_10of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_10of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_15of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_15of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_16of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_16of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_17of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_18of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_19of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_1of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_1of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_20of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_2of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_2of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_3of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_3of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_4of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_4of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_5of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_5of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_6of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_6of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_7of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_7of20	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_8of16	Cytoplasm	False
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_8of20	Cytoplasm	False
