Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Imperfect	552	CP186H-Well6-7	CP186H	Well6	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	535	CP186H-Well6-7	CP186H	Well6	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	391	CP186H-Well6-7	CP186H	Well6	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3251	CP186H-Well4-54	CP186H	Well4	54	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2568	CP186H-Well4-54	CP186H	Well4	54	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1170	CP186H-Well4-54	CP186H	Well4	54	ALLBATCHES___ALLPLATES___ALLWELLS
Great	769	CP186H-Well4-54	CP186H	Well4	54	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	222	CP186H-Well4-54	CP186H	Well4	54	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2659	CP186H-Well2-38	CP186H	Well2	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2302	CP186H-Well2-38	CP186H	Well2	38	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1516	CP186H-Well2-38	CP186H	Well2	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	635	CP186H-Well2-38	CP186H	Well2	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	220	CP186H-Well2-38	CP186H	Well2	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4119	CP186H-Well1-66	CP186H	Well1	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2425	CP186H-Well1-66	CP186H	Well1	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	953	CP186H-Well1-66	CP186H	Well1	66	ALLBATCHES___ALLPLATES___ALLWELLS
Great	695	CP186H-Well1-66	CP186H	Well1	66	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	105	CP186H-Well1-66	CP186H	Well1	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1562	CP186H-Well6-70	CP186H	Well6	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1171	CP186H-Well6-70	CP186H	Well6	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	587	CP186H-Well6-70	CP186H	Well6	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	496	CP186H-Well6-70	CP186H	Well6	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	251	CP186H-Well6-70	CP186H	Well6	70	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2276	CP186H-Well5-62	CP186H	Well5	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1676	CP186H-Well5-62	CP186H	Well5	62	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	974	CP186H-Well5-62	CP186H	Well5	62	ALLBATCHES___ALLPLATES___ALLWELLS
Great	899	CP186H-Well5-62	CP186H	Well5	62	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	488	CP186H-Well5-62	CP186H	Well5	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2951	CP186H-Well6-34	CP186H	Well6	34	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1647	CP186H-Well6-34	CP186H	Well6	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1646	CP186H-Well6-34	CP186H	Well6	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	693	CP186H-Well6-34	CP186H	Well6	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	278	CP186H-Well6-34	CP186H	Well6	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2169	CP186H-Well2-74	CP186H	Well2	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1726	CP186H-Well2-74	CP186H	Well2	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1279	CP186H-Well2-74	CP186H	Well2	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1019	CP186H-Well2-74	CP186H	Well2	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	509	CP186H-Well2-74	CP186H	Well2	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1677	CP186H-Well4-18	CP186H	Well4	18	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1080	CP186H-Well4-18	CP186H	Well4	18	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	834	CP186H-Well4-18	CP186H	Well4	18	ALLBATCHES___ALLPLATES___ALLWELLS
Great	713	CP186H-Well4-18	CP186H	Well4	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	457	CP186H-Well4-18	CP186H	Well4	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4096	CP186H-Well3-46	CP186H	Well3	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3555	CP186H-Well3-46	CP186H	Well3	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1372	CP186H-Well3-46	CP186H	Well3	46	ALLBATCHES___ALLPLATES___ALLWELLS
Great	743	CP186H-Well3-46	CP186H	Well3	46	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	165	CP186H-Well3-46	CP186H	Well3	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2126	CP186H-Well5-44	CP186H	Well5	44	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1747	CP186H-Well5-44	CP186H	Well5	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1657	CP186H-Well5-44	CP186H	Well5	44	ALLBATCHES___ALLPLATES___ALLWELLS
Great	993	CP186H-Well5-44	CP186H	Well5	44	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	467	CP186H-Well5-44	CP186H	Well5	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2857	CP186H-Well6-16	CP186H	Well6	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2767	CP186H-Well6-16	CP186H	Well6	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	724	CP186H-Well6-16	CP186H	Well6	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	713	CP186H-Well6-16	CP186H	Well6	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	636	CP186H-Well6-16	CP186H	Well6	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1797	CP186H-Well4-72	CP186H	Well4	72	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1050	CP186H-Well4-72	CP186H	Well4	72	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	970	CP186H-Well4-72	CP186H	Well4	72	ALLBATCHES___ALLPLATES___ALLWELLS
Great	752	CP186H-Well4-72	CP186H	Well4	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	355	CP186H-Well4-72	CP186H	Well4	72	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3545	CP186H-Well2-56	CP186H	Well2	56	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3127	CP186H-Well2-56	CP186H	Well2	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2319	CP186H-Well2-56	CP186H	Well2	56	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1000	CP186H-Well2-56	CP186H	Well2	56	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	377	CP186H-Well2-56	CP186H	Well2	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2641	CP186H-Well1-84	CP186H	Well1	84	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2244	CP186H-Well1-84	CP186H	Well1	84	ALLBATCHES___ALLPLATES___ALLWELLS
Great	861	CP186H-Well1-84	CP186H	Well1	84	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	801	CP186H-Well1-84	CP186H	Well1	84	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	763	CP186H-Well1-84	CP186H	Well1	84	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3071	CP186H-Well3-28	CP186H	Well3	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1847	CP186H-Well3-28	CP186H	Well3	28	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1839	CP186H-Well3-28	CP186H	Well3	28	ALLBATCHES___ALLPLATES___ALLWELLS
Great	670	CP186H-Well3-28	CP186H	Well3	28	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	313	CP186H-Well3-28	CP186H	Well3	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	490	CP186H-Well5-80	CP186H	Well5	80	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	322	CP186H-Well5-80	CP186H	Well5	80	ALLBATCHES___ALLPLATES___ALLWELLS
Great	296	CP186H-Well5-80	CP186H	Well5	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	281	CP186H-Well5-80	CP186H	Well5	80	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	118	CP186H-Well5-80	CP186H	Well5	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2556	CP186H-Well1-48	CP186H	Well1	48	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2476	CP186H-Well1-48	CP186H	Well1	48	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1630	CP186H-Well1-48	CP186H	Well1	48	ALLBATCHES___ALLPLATES___ALLWELLS
Great	820	CP186H-Well1-48	CP186H	Well1	48	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	231	CP186H-Well1-48	CP186H	Well1	48	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2921	CP186H-Well6-52	CP186H	Well6	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2917	CP186H-Well6-52	CP186H	Well6	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	717	CP186H-Well6-52	CP186H	Well6	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	712	CP186H-Well6-52	CP186H	Well6	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	644	CP186H-Well6-52	CP186H	Well6	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2735	CP186H-Well4-36	CP186H	Well4	36	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2645	CP186H-Well4-36	CP186H	Well4	36	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1470	CP186H-Well4-36	CP186H	Well4	36	ALLBATCHES___ALLPLATES___ALLWELLS
Great	898	CP186H-Well4-36	CP186H	Well4	36	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	283	CP186H-Well4-36	CP186H	Well4	36	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	696	CP186H-Well5-8	CP186H	Well5	8	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	562	CP186H-Well5-8	CP186H	Well5	8	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	306	CP186H-Well5-8	CP186H	Well5	8	ALLBATCHES___ALLPLATES___ALLWELLS
Great	265	CP186H-Well5-8	CP186H	Well5	8	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	210	CP186H-Well5-8	CP186H	Well5	8	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2898	CP186H-Well3-64	CP186H	Well3	64	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2470	CP186H-Well3-64	CP186H	Well3	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1829	CP186H-Well3-64	CP186H	Well3	64	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1083	CP186H-Well3-64	CP186H	Well3	64	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	444	CP186H-Well3-64	CP186H	Well3	64	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2201	CP186H-Well5-35	CP186H	Well5	35	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2035	CP186H-Well5-35	CP186H	Well5	35	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1700	CP186H-Well5-35	CP186H	Well5	35	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1026	CP186H-Well5-35	CP186H	Well5	35	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	389	CP186H-Well5-35	CP186H	Well5	35	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2054	CP186H-Well4-63	CP186H	Well4	63	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2044	CP186H-Well4-63	CP186H	Well4	63	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1267	CP186H-Well4-63	CP186H	Well4	63	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1225	CP186H-Well4-63	CP186H	Well4	63	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	882	CP186H-Well4-63	CP186H	Well4	63	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2775	CP186H-Well2-47	CP186H	Well2	47	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2651	CP186H-Well2-47	CP186H	Well2	47	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1407	CP186H-Well2-47	CP186H	Well2	47	ALLBATCHES___ALLPLATES___ALLWELLS
Great	709	CP186H-Well2-47	CP186H	Well2	47	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	188	CP186H-Well2-47	CP186H	Well2	47	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2705	CP186H-Well1-75	CP186H	Well1	75	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2569	CP186H-Well1-75	CP186H	Well1	75	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1486	CP186H-Well1-75	CP186H	Well1	75	ALLBATCHES___ALLPLATES___ALLWELLS
Great	859	CP186H-Well1-75	CP186H	Well1	75	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	315	CP186H-Well1-75	CP186H	Well1	75	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1290	CP186H-Well3-19	CP186H	Well3	19	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1077	CP186H-Well3-19	CP186H	Well3	19	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	336	CP186H-Well3-19	CP186H	Well3	19	ALLBATCHES___ALLPLATES___ALLWELLS
Great	322	CP186H-Well3-19	CP186H	Well3	19	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	165	CP186H-Well3-19	CP186H	Well3	19	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2324	CP186H-Well1-39	CP186H	Well1	39	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2095	CP186H-Well1-39	CP186H	Well1	39	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1202	CP186H-Well1-39	CP186H	Well1	39	ALLBATCHES___ALLPLATES___ALLWELLS
Great	850	CP186H-Well1-39	CP186H	Well1	39	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	596	CP186H-Well1-39	CP186H	Well1	39	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2729	CP186H-Well6-43	CP186H	Well6	43	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2308	CP186H-Well6-43	CP186H	Well6	43	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	985	CP186H-Well6-43	CP186H	Well6	43	ALLBATCHES___ALLPLATES___ALLWELLS
Great	744	CP186H-Well6-43	CP186H	Well6	43	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	523	CP186H-Well6-43	CP186H	Well6	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1525	CP186H-Well2-83	CP186H	Well2	83	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1174	CP186H-Well2-83	CP186H	Well2	83	ALLBATCHES___ALLPLATES___ALLWELLS
Great	524	CP186H-Well2-83	CP186H	Well2	83	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	466	CP186H-Well2-83	CP186H	Well2	83	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	413	CP186H-Well2-83	CP186H	Well2	83	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2322	CP186H-Well4-27	CP186H	Well4	27	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1995	CP186H-Well4-27	CP186H	Well4	27	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1465	CP186H-Well4-27	CP186H	Well4	27	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1058	CP186H-Well4-27	CP186H	Well4	27	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	577	CP186H-Well4-27	CP186H	Well4	27	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4286	CP186H-Well3-55	CP186H	Well3	55	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3462	CP186H-Well3-55	CP186H	Well3	55	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1427	CP186H-Well3-55	CP186H	Well3	55	ALLBATCHES___ALLPLATES___ALLWELLS
Great	854	CP186H-Well3-55	CP186H	Well3	55	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	192	CP186H-Well3-55	CP186H	Well3	55	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2069	CP186H-Well5-53	CP186H	Well5	53	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2020	CP186H-Well5-53	CP186H	Well5	53	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1146	CP186H-Well5-53	CP186H	Well5	53	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1112	CP186H-Well5-53	CP186H	Well5	53	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	825	CP186H-Well5-53	CP186H	Well5	53	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3053	CP186H-Well6-25	CP186H	Well6	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2061	CP186H-Well6-25	CP186H	Well6	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1398	CP186H-Well6-25	CP186H	Well6	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	738	CP186H-Well6-25	CP186H	Well6	25	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	430	CP186H-Well6-25	CP186H	Well6	25	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2584	CP186H-Well2-65	CP186H	Well2	65	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2532	CP186H-Well2-65	CP186H	Well2	65	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1417	CP186H-Well2-65	CP186H	Well2	65	ALLBATCHES___ALLPLATES___ALLWELLS
Great	750	CP186H-Well2-65	CP186H	Well2	65	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	277	CP186H-Well2-65	CP186H	Well2	65	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	259	CP186H-Well1-93	CP186H	Well1	93	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	234	CP186H-Well1-93	CP186H	Well1	93	ALLBATCHES___ALLPLATES___ALLWELLS
Great	78	CP186H-Well1-93	CP186H	Well1	93	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	72	CP186H-Well1-93	CP186H	Well1	93	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	57	CP186H-Well1-93	CP186H	Well1	93	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3362	CP186H-Well3-37	CP186H	Well3	37	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3007	CP186H-Well3-37	CP186H	Well3	37	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1071	CP186H-Well3-37	CP186H	Well3	37	ALLBATCHES___ALLPLATES___ALLWELLS
Great	567	CP186H-Well3-37	CP186H	Well3	37	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	132	CP186H-Well3-37	CP186H	Well3	37	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2264	CP186H-Well2-29	CP186H	Well2	29	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2247	CP186H-Well2-29	CP186H	Well2	29	ALLBATCHES___ALLPLATES___ALLWELLS
Great	832	CP186H-Well2-29	CP186H	Well2	29	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	793	CP186H-Well2-29	CP186H	Well2	29	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	618	CP186H-Well2-29	CP186H	Well2	29	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3518	CP186H-Well1-57	CP186H	Well1	57	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2582	CP186H-Well1-57	CP186H	Well1	57	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1223	CP186H-Well1-57	CP186H	Well1	57	ALLBATCHES___ALLPLATES___ALLWELLS
Great	725	CP186H-Well1-57	CP186H	Well1	57	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	173	CP186H-Well1-57	CP186H	Well1	57	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	687	CP186H-Well6-61	CP186H	Well6	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	613	CP186H-Well6-61	CP186H	Well6	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	212	CP186H-Well6-61	CP186H	Well6	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	183	CP186H-Well6-61	CP186H	Well6	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	151	CP186H-Well6-61	CP186H	Well6	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3561	CP186H-Well4-45	CP186H	Well4	45	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2908	CP186H-Well4-45	CP186H	Well4	45	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1431	CP186H-Well4-45	CP186H	Well4	45	ALLBATCHES___ALLPLATES___ALLWELLS
Great	879	CP186H-Well4-45	CP186H	Well4	45	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	214	CP186H-Well4-45	CP186H	Well4	45	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2343	CP186H-Well5-17	CP186H	Well5	17	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1659	CP186H-Well5-17	CP186H	Well5	17	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1222	CP186H-Well5-17	CP186H	Well5	17	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1032	CP186H-Well5-17	CP186H	Well5	17	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	943	CP186H-Well5-17	CP186H	Well5	17	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1810	CP186H-Well3-73	CP186H	Well3	73	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1671	CP186H-Well3-73	CP186H	Well3	73	ALLBATCHES___ALLPLATES___ALLWELLS
Great	873	CP186H-Well3-73	CP186H	Well3	73	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	789	CP186H-Well3-73	CP186H	Well3	73	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	532	CP186H-Well3-73	CP186H	Well3	73	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2362	CP186H-Well6-78	CP186H	Well6	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2243	CP186H-Well6-78	CP186H	Well6	78	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	876	CP186H-Well6-78	CP186H	Well6	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	664	CP186H-Well6-78	CP186H	Well6	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	583	CP186H-Well6-78	CP186H	Well6	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	376	CP186H-Well1-31	CP186H	Well1	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	337	CP186H-Well1-31	CP186H	Well1	31	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	177	CP186H-Well1-31	CP186H	Well1	31	ALLBATCHES___ALLPLATES___ALLWELLS
Great	170	CP186H-Well1-31	CP186H	Well1	31	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	117	CP186H-Well1-31	CP186H	Well1	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	593	CP186H-Well4-98	CP186H	Well4	98	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	406	CP186H-Well4-98	CP186H	Well4	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	338	CP186H-Well4-98	CP186H	Well4	98	ALLBATCHES___ALLPLATES___ALLWELLS
Great	292	CP186H-Well4-98	CP186H	Well4	98	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	100	CP186H-Well4-98	CP186H	Well4	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1120	CP186H-Well1-13	CP186H	Well1	13	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1049	CP186H-Well1-13	CP186H	Well1	13	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	484	CP186H-Well1-13	CP186H	Well1	13	ALLBATCHES___ALLPLATES___ALLWELLS
Great	416	CP186H-Well1-13	CP186H	Well1	13	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	295	CP186H-Well1-13	CP186H	Well1	13	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	982	CP186H-Well6-96	CP186H	Well6	96	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	957	CP186H-Well6-96	CP186H	Well6	96	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	356	CP186H-Well6-96	CP186H	Well6	96	ALLBATCHES___ALLPLATES___ALLWELLS
Great	269	CP186H-Well6-96	CP186H	Well6	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	141	CP186H-Well6-96	CP186H	Well6	96	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2172	CP186H-Well5-88	CP186H	Well5	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1345	CP186H-Well5-88	CP186H	Well5	88	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	950	CP186H-Well5-88	CP186H	Well5	88	ALLBATCHES___ALLPLATES___ALLWELLS
Great	877	CP186H-Well5-88	CP186H	Well5	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	411	CP186H-Well5-88	CP186H	Well5	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2026	CP186H-Well6-87	CP186H	Well6	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1837	CP186H-Well6-87	CP186H	Well6	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	761	CP186H-Well6-87	CP186H	Well6	87	ALLBATCHES___ALLPLATES___ALLWELLS
Great	598	CP186H-Well6-87	CP186H	Well6	87	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	490	CP186H-Well6-87	CP186H	Well6	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	150	CP186H-Well2-12	CP186H	Well2	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	128	CP186H-Well2-12	CP186H	Well2	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	105	CP186H-Well2-12	CP186H	Well2	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	95	CP186H-Well2-12	CP186H	Well2	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	42	CP186H-Well2-12	CP186H	Well2	12	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1971	CP186H-Well5-79	CP186H	Well5	79	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1274	CP186H-Well5-79	CP186H	Well5	79	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	945	CP186H-Well5-79	CP186H	Well5	79	ALLBATCHES___ALLPLATES___ALLWELLS
Great	897	CP186H-Well5-79	CP186H	Well5	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	454	CP186H-Well5-79	CP186H	Well5	79	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1771	CP186H-Well1-40	CP186H	Well1	40	ALLBATCHES___ALLPLATES___ALLWELLS
